Feature,Importance_Mean,Importance_Std,Importance_CV,Final_Model_Importance
cg09644707,0.00012058251745795399,0.00024116503491590797,1.999998341386145,1.737525856302204e-05
cg02875664,0.0001205438324716656,8.906806316817216e-05,0.7388846650502962,0.0
cg03423788,0.00012051063432501367,0.0002410212686500273,1.9999983403968025,1.2409831737476368e-05
cg07607131,0.00012050593414908241,0.00024101186829816486,1.9999983403320725,6.718356331410128e-05
cg09495643,0.0001202197803925313,0.00023528478843006951,1.9571204667800242,0.0
cg07931391,0.00012012422204054484,0.00012966551283150485,1.0794276348776366,0.00039704457090549767
cg09678937,0.00012003555508955453,0.00016993848334783087,1.4157333770623866,0.00025212203864898237
cg02853953,0.00011997339965851307,0.0002399467993170261,1.9999983329651916,0.0
cg24499605,0.00011984953688584813,0.00010620371209141703,0.8861412921306697,0.00024715478198081455
cg21180726,0.00011980195155199575,0.00016627308436589175,1.3878984726211214,9.359827495707056e-05
cg08644104,0.00011978638473833677,0.00021900395010473697,1.8282859755266399,0.0
cg16579730,0.00011977727466009721,0.00015436985191379711,1.2888064407144173,0.00010645170397373652
cg19711783,0.00011972040251887698,0.00012162425345015012,1.015901628302746,5.709222421477773e-05
cg01464515,0.00011967335646636754,0.00016626347737666567,1.3893095619193683,0.0
cg07583291,0.00011959776826057224,0.00015125116548997844,1.2646643931850192,2.752871221517885e-05
cg06795649,0.00011959217544871242,0.00016388886405411564,1.370396737073541,0.00024299058229105514
cg09903951,0.00011934710183844754,0.00010537304837865505,0.8829117629526968,6.675224835901558e-05
cg26217648,0.00011933431103575572,9.678209156688966e-05,0.8110157893844316,5.2572919808012096e-05
cg16313554,0.00011931222051476895,0.00015507520836161118,1.2997417843567578,0.0
cg08897044,0.00011930503121237882,0.00023261783416848525,1.9497722504021637,0.0
cg12134408,0.00011929764705321131,0.00012603902302003492,1.0565079905810522,3.575947255071775e-05
cg22745006,0.00011906783246881097,0.00013217239422674975,1.1100586991495078,2.0582604535116052e-05
cg15723303,0.00011895186451462469,0.00010056604850321166,0.845434112110418,0.0
cg04027576,0.00011893153740641591,0.00023786307481283182,1.999998318361671,0.0
cg16780824,0.00011887445150478564,0.00011278668195061237,0.9487874446034972,0.00014966786089277268
cg23897941,0.00011871704235508031,0.00018091481229940014,1.5239148172745602,0.0
cg27333268,0.00011865833253825906,9.11993046408512e-05,0.7685867973306137,0.00017799596829591967
cg24628076,0.0001186447492271534,0.00012684677927340558,1.0691300979324356,0.0001840152474950987
cg14876488,0.00011856150183370841,0.00010841170714106821,0.9143913835874435,0.0
cg23094569,0.00011847202822506335,0.0001702795091594163,1.4372959421808789,0.0
cg09114979,0.00011829370353077216,0.00016061941668905783,1.3578007629729767,0.0001585341666330679
cg13728069,0.00011827535007034916,0.00022724386043679798,1.9213104689234783,1.7490986968729455e-05
cg13842508,0.00011805402009444983,0.00015784723341448167,1.3370751760988533,4.692934850486301e-05
cg05420790,0.00011796062293613916,0.00018385962763523217,1.5586512447432945,0.0
cg08460326,0.00011785904011241602,9.580045600486298e-05,0.8128385792861453,2.0032053925485842e-05
cg05457822,0.00011755079307742217,9.560083495172459e-05,0.8132718727092896,0.0
cg16409977,0.00011752960000561197,0.0002110582604742717,1.7957866008693446,6.746186871804987e-05
cg26692986,0.00011748746416823318,0.00010587762554119429,0.9011815530500373,0.00010227168790679198
cg07065358,0.00011729168790223692,0.00014381206922942975,1.2261051843569608,1.888637491033506e-05
cg16097655,0.00011725112056607957,8.61644573235116e-05,0.734870450879031,5.0203174558814e-05
cg01276143,0.0001171044402419605,0.00014283762879306597,1.21974458460736,0.0
cg04985146,0.00011708973175964511,0.00010423575105240353,0.8902203503577694,2.5641257474415744e-05
cg14659008,0.00011704917560533402,9.732575065496551e-05,0.8314938315648175,0.0
cg00463202,0.00011699679412716462,0.00012168369329590912,1.040059175961119,7.41801179101374e-05
cg13617904,0.00011693322336816987,0.00014493752939834914,1.2394886694702654,4.080621887693189e-05
cg08582769,0.00011686704715872407,6.143133028417985e-05,0.5256509787198483,0.00013152034831520626
cg12163845,0.00011684697051858222,0.00012766108830364095,1.0925484715796874,0.00033316044634791695
cg00616135,0.00011676586750736345,9.885644241017412e-05,0.8466203339936362,9.452636067612495e-05
cg22461175,0.00011672645370854238,0.00018091695711996807,1.5499211736491803,0.0
cg02065990,0.00011669695547580771,7.571667988648514e-05,0.6488311087007834,7.870390240958102e-05
cg01607569,0.00011658078350536323,0.00023316156701072644,1.9999982844528708,0.0
cg02595770,0.00011654026010690408,0.00014218843082609283,1.2200788696350469,0.0
cg10412286,0.00011652063713572449,0.00023304127427144897,1.9999982835673298,1.1927607088322334e-05
cg21383549,0.00011625961298471145,0.00011571689242348548,0.995330965927145,0.00030013045794687423
cg07687951,0.00011614684000764838,0.00010314674309259321,0.888071119960637,4.891073576361481e-05
cg27382707,0.00011612169038168149,0.00017182362583250722,1.479684607580877,0.0
cg00553527,0.00011603899917744258,0.00022469968999750542,1.9364136018834754,1.2342407366276069e-05
cg07930510,0.00011581697766303674,0.00015083701778394732,1.302372852324932,0.0001013949995167348
cg24615446,0.00011564693276421421,0.0001380634051458513,1.1938343928576232,0.0
cg20273485,0.00011532429087183249,0.00017726933846799782,1.5371365686640288,0.0005639429016171506
cg17489342,0.00011531454460172407,0.00023062908920344814,1.9999982656149122,3.370198730690895e-05
cg09448414,0.00011528982466770901,0.00010825099934216366,0.9389458762694738,0.0
cg05694870,0.00011527297888815163,0.00022136930469243398,1.9203903186035876,1.9294317224919583e-05
cg09367529,0.00011522567675237424,0.0002189696803650007,1.9003532589376866,8.721280005545535e-05
cg21269062,0.00011515794083098957,0.00017696832817478398,1.5367431305514272,3.255914475832727e-05
cg11502392,0.00011503816641012923,0.00011385209159696361,0.9896888674509687,0.00021321480447108709
cg20058318,0.00011486910499409882,0.00022430455491236133,1.9526952843791732,0.0
cg07189812,0.00011483753316809133,0.0001559027269412818,1.3575926518189578,6.36595326653949e-05
cg27556496,0.00011479032407904124,0.00015473105110911677,1.3479438929729333,0.0003569539647874974
cg11862070,0.00011473244132383814,0.00013070863238661283,1.139246380132742,5.9857166606496326e-05
cg27489873,0.00011457160230350945,0.00018087793727820906,1.578731341523138,0.0
cg14388195,0.00011457093159809012,0.0001787890012131417,1.5605079112870806,7.09938624418872e-05
cg24443140,0.00011456554220775814,0.00017137690669868504,1.4958839613354846,0.00014562438130272509
cg23920479,0.00011447447532708528,0.0001213551632992359,1.0601058178420046,8.042221461754122e-05
cg07807757,0.00011442390600403034,0.00016794101416819655,1.467707870342183,0.0001165303036618122
cg26241460,0.00011426518041896712,0.00022853036083793425,1.9999982496870505,0.0
cg07104773,0.00011419477940323441,0.00014046472021662443,1.2300439472476554,1.0477905899940728e-05
cg00066919,0.00011413575829767952,9.90143167426967e-05,0.8675127888770584,0.00027236578310679274
cg27586089,0.00011411654322395115,0.00011722092382253267,1.027202698141843,6.0083645748179843e-05
cg18384778,0.00011409517625427334,0.00015832104874453668,1.387621415558884,0.0
cg13682064,0.00011403811463724733,0.00020356196546161522,1.7850329041816437,0.0
cg12094604,0.00011399187041974557,0.00014161371354124238,1.2423130595934695,0.00014545822382142765
cg01466330,0.00011394123111601784,8.46635032582133e-05,0.743044709316296,0.0
cg13998093,0.00011367421524697714,0.00014568630966698426,1.2816114999281547,4.381572462224118e-05
cg01113988,0.00011319642611678672,0.0001386369424494351,1.2247455571772679,0.0002464379183478978
cg26198107,0.00011298700821868887,8.378155733760699e-05,0.7415143077690427,9.894469397703128e-05
cg26428962,0.00011272449347743266,9.618278676025235e-05,0.8532546784434227,0.0
cg04545635,0.00011272139849795734,8.150368362618215e-05,0.7230535852720155,2.2057967431465323e-05
cg23864375,0.00011271524688566078,0.00011021000518185422,0.9777728430685841,9.421476928494566e-05
cg00500140,0.00011264704119578568,0.000118825207145371,1.0548444095784693,0.0
cg09186718,0.00011251529244236053,0.00016400484119502378,1.4576213763733732,2.370771250699585e-05
cg03948452,0.00011237801849746597,0.00014089739097964877,1.25377958684035,1.6226169663459883e-05
cg15435170,0.0001123402256274803,0.00014041958345705865,1.2499481612924017,1.4444808948544895e-05
cg25154427,0.00011233682167995809,0.0001728803686641005,1.5389452201354377,0.00010547299454392964
cg25521581,0.00011233143169241697,0.00010389987621739179,0.924939548602324,0.0
cg27347412,0.00011228471555107825,0.00014465441748743007,1.2882812050541859,0.00029691908645282903
cg00000957,0.00011223376641655058,0.0001273235843970365,1.1344488830535444,0.0001732771335422263
cg26220673,0.00011222361080806735,0.00020032939850349947,1.7850897734625484,7.485208906730797e-05
cg15375772,0.00011214575277644283,0.00018941160101847078,1.688975529001981,4.737067706114148e-05
cg19836595,0.00011212645242471648,0.00015247174323484013,1.3598183475516386,3.8732999700067046e-05
cg27647370,0.00011210012398914354,0.00019359227994491125,1.7269571197615083,6.582597679631618e-05
cg04143310,0.00011205557377309372,0.00013483410839851284,1.2032778337627432,5.168628525677449e-05
cg07115542,0.00011204262493685308,0.00015067662544703415,1.344814003157769,0.0
cg19727491,0.0001118915451935452,0.00016221633548162137,1.4497627164300495,3.3345963429834595e-05
cg24065623,0.00011188707757436658,0.0001214598705993018,1.0855566583451681,0.00020634651264340106
cg09572816,0.00011183839644526863,9.593756935261731e-05,0.857822417163549,8.537739326702889e-05
cg09275704,0.00011165066406006435,0.00013740724667848518,1.2306879208149863,3.66315914584358e-05
cg05258820,0.00011156585619013286,0.00015752679254089672,1.4119611207601404,0.0
cg09309233,0.00011153297272236896,0.00010018209265536049,0.8982276755230834,0.00019278109451541808
cg00966398,0.00011152045069342974,9.51315092132383e-05,0.8530401672311954,6.161448118929857e-05
cg14293575,0.00011144863109497568,0.00012571457198721527,1.128003618812693,0.0
cg02002355,0.0001113948500721336,0.0001553051706061965,1.3941850192098377,0.0
cg14461974,0.00011126970944805957,0.00010714019005092435,0.962886434176353,0.00023791729713564728
cg16646892,0.00011125255005999572,0.00015205872521275487,1.366787443991253,6.823845103438811e-05
cg26145461,0.00011122316813200661,0.00022244633626401322,1.9999982018151117,0.0
cg17071409,0.00011113205648755306,0.00021375037134143483,1.9233890360561405,2.9519627472919404e-05
cg24130537,0.00011108910434710208,0.00022217820869420416,1.9999981996450407,0.00023829283640035477
cg08846760,0.00011081043486012892,0.00018386591318612501,1.6592818852305926,0.0003015833940046577
cg10319099,0.00011064724850079672,9.075962777054074e-05,0.8202603044743293,0.00017971832659554937
cg03758056,0.00011051891603278449,8.520844410483258e-05,0.7709844618916645,0.0
cg24143656,0.00011048963450725104,0.00013633368195029141,1.2339036070481673,0.0
cg09274366,0.00011011204154508327,7.149474800685366e-05,0.6492903235160632,0.00012051949176035279
cg15172966,0.00011009757909893959,0.00017173637876715032,1.559854668805679,0.0006155194846706694
cg24027996,0.00011009186428508641,0.00013644305962271365,1.2393553018037746,0.0
cg07389692,0.0001100576666856157,6.35845294456079e-05,0.5777377768098784,8.74097849449932e-06
cg09906857,0.00010984067447825429,7.27039279910159e-05,0.6619029075164565,3.238141210968917e-05
cg11165241,0.00010978498177266157,0.00018406491103085195,1.6765931040795323,6.435983358061131e-06
cg01266377,0.00010973139723949752,9.214978771497407e-05,0.8397751788062274,0.0
cg23689818,0.00010969325450125532,6.900672416601011e-05,0.6290875548456347,7.799737505029061e-05
cg01187055,0.00010951441092413487,0.00013834007285608283,1.2632122600804618,0.0
cg03081615,0.00010948749664699316,6.209472140883498e-05,0.5671393227219979,1.1031754554675803e-05
cg10771121,0.00010939019765245119,0.00020252495239503142,1.8513977632502887,6.877059698321164e-05
cg26078745,0.00010898867301976926,0.0001359646447642059,1.2475105554178827,1.289790257420564e-05
cg02825765,0.0001088813662070112,0.00013737601045140334,1.2617024295963908,0.0003515128269269489
cg21846364,0.00010887936244837195,0.00017088495815321223,1.5694875260266998,2.56525724559459e-05
cg05224659,0.00010885326904140173,8.12321130345505e-05,0.7462526309466302,0.0
cg08538069,0.00010879691677821467,0.00020489909929604966,1.88331541951873,5.4729645628195265e-05
cg16850690,0.00010875450150093909,0.00011136972604642614,1.0240461048028802,0.0003268697217358939
cg05681810,0.00010875164400168231,0.0001223173972577634,1.1247396387121043,5.2022582476353863e-05
cg02775275,0.00010870276388168193,0.00011915115990478825,1.0961179462068158,1.1786160737445295e-05
cg16403659,0.00010869397363210906,0.0002093650156873269,1.9261861175242485,0.00014734787611421954
cg21892522,0.0001085802262876313,0.00013935158850425915,1.2833962953391225,3.0184370835086845e-05
cg21441868,0.00010856063513847096,0.0001320849299254034,1.2166915575592498,0.0002069154388262298
cg01482369,0.0001085512537515899,9.577907475247153e-05,0.8823388326566005,2.211960284888397e-05
cg17498694,0.00010854504402912598,0.00011658173774285606,1.074039182366128,4.662391285710622e-05
cg22393449,0.00010854099058533193,0.00013726158037560867,1.2646047652128345,3.0185420712936653e-05
cg04950393,0.00010805442240566115,6.321411893529803e-05,0.585020575982724,7.831615648426047e-05
cg17250680,0.00010798707763383204,0.00014598758258726173,1.351897380652759,0.0010568551191705554
cg24148581,0.00010798099186780537,0.00011267404961364372,1.043460921395235,9.695758571453075e-05
cg06642682,0.00010794315522519926,0.00011848471944920616,1.0976574608762215,0.0
cg13293287,0.00010779741416890422,0.00021559482833780844,1.9999981446696473,0.0
cg27195914,0.00010777528123631405,0.0001277004616211155,1.184875990752588,0.0
cg16299159,0.00010771683281420696,0.00010394988939186425,0.9650283077699566,4.174742028546899e-05
cg21598490,0.00010762199118027408,0.00012295460412493567,1.1424662239556247,1.9697732841464634e-05
cg04100227,0.00010755647905772568,0.00021511295811545137,1.9999981405135627,4.8503051713644935e-05
cg05317396,0.00010754290995391401,9.015989991306939e-05,0.8383613212212128,0.0
cg02337388,0.00010749347400849304,0.0001053277950283331,0.9798520144098212,1.6900188230038023e-05
cg05331472,0.00010748331729451622,0.00011084369482321812,1.0312632182087622,0.0002196471366733158
cg09046468,0.00010740444536138337,9.622742546581092e-05,0.8959343865944885,0.0001744231716583244
cg14679317,0.00010739729665147844,0.00015355063032365318,1.4297425739466414,0.0
cg03522228,0.00010731152875714572,0.00013918201415357258,1.2969891126016915,0.0
cg25987923,0.00010730629824179776,9.732726091911964e-05,0.9070033335739056,6.55711868876635e-05
cg05422897,0.00010721276845153358,0.00021442553690306717,1.9999981345522895,2.4666420288191718e-05
cg26106417,0.00010713559420110242,0.0001280179061304013,1.1949136754562983,0.00019634310232681195
cg26089674,0.00010711342000819439,0.00018927925850029023,1.7670902654100995,0.00013236868778584846
cg07739686,0.00010710543755736606,6.60771271372922e-05,0.6169347416038231,9.908683126762225e-05
cg25125042,0.00010692065632960702,0.00013926995293757493,1.3025530095227191,0.0
cg21287179,0.00010675962628377588,0.0001241339299507115,1.1627411784548192,0.00016624526778788622
cg25053164,0.00010674307583402208,0.00021348615166804415,1.999998126343924,4.644954514688283e-05
cg25843543,0.00010655885353552162,9.878413238507105e-05,0.9270373732803334,0.00022223200884078303
cg05749271,0.00010640914802519581,6.753102110733062e-05,0.634634887104366,9.152314171630945e-05
cg08322440,0.00010630918138416874,0.00010743919511201046,1.010628552024151,0.00015660143699859828
cg18805982,0.00010616082144833604,0.00016021894118694173,1.509208275522678,0.0
cg12082352,0.00010611344623969012,0.00020570728673016255,1.9385582144763056,7.355716858763364e-06
cg13926833,0.00010610495930602509,0.0002122099186120502,1.9999981150757442,0.0
cg10910725,0.00010609148882890609,8.551168431317862e-05,0.8060175670578685,1.1496789074894622e-05
cg06946140,0.0001060322071865053,0.00014610901964917132,1.3779669944573891,2.6079712406344924e-05
cg23104436,0.00010596249653849457,0.00015415359945771234,1.4547925824157275,6.653527598464776e-05
cg14530584,0.0001057956563714625,9.206130617416473e-05,0.8701795736581878,6.212559401532489e-05
cg21721269,0.00010577153714845714,0.0001643433565806412,1.5537563850881402,3.3727108637821535e-05
cg07014891,0.00010567021445037298,0.00017342897739104027,1.6412270399033353,8.75221952840728e-05
cg06892396,0.00010562042805618492,0.00010158169260552995,0.9617608856442518,1.8743304911478312e-05
cg02238142,0.00010561535006957722,0.00010034117150095267,0.9500614865992622,4.4832631972957066e-05
cg24186251,0.00010533914531042216,0.00010678435010922532,1.0137185793817358,0.00011823997047081667
cg14791747,0.00010531976659046297,0.00010340600756282513,0.981828129016913,2.7940115098907137e-05
cg13332754,0.00010529581380303241,6.893568200670663e-05,0.6546852533675562,1.104963056441421e-05
cg15064916,0.00010525241583606517,0.0001863668299928649,1.7706638982686018,0.00012118493180226719
cg27089559,0.0001051530734352925,0.00012094956418017229,1.1502226725910496,0.00030163202583914807
cg11422351,0.00010514230821561205,0.00010607985086816373,1.0089159328615462,0.00030259461370105156
cg14825462,0.00010512010610073085,8.632772418519196e-05,0.8212286427831859,1.0131748534801308e-05
cg04435928,0.00010498032004921184,0.00013635663663957832,1.298876843659591,0.0
cg11793257,0.00010493860194951004,0.00014638934497349093,1.3949986254253874,7.748624467536677e-06
cg21706892,0.00010481784212616166,0.00012898475728219643,1.2305599085979666,0.0
cg24838010,0.00010481247688016715,0.0002096249537603343,1.9999980918320497,0.0
cg07094631,0.00010472491195487877,0.00018256617984314412,1.7432910862001483,3.8266268729084676e-05
cg26144437,0.00010456201743403611,7.379767304933885e-05,0.705778295814397,2.3235676348834923e-05
cg08463848,0.00010450998154301825,0.00010766419157760085,1.0301799595600192,6.704401501845294e-06
cg14803282,0.00010436510999405798,0.00012356553607009938,1.183972475857947,6.543887157397901e-05
cg03482449,0.00010420036693854968,0.00013083658568685663,1.2556237945077071,0.00016740078492435663
cg07408343,0.00010415167073002721,0.00010349330985681004,0.9936778715464765,3.5755099618119376e-05
cg03586428,0.00010411797817451881,0.00014856816087108435,1.4269199304856548,1.0707989463725927e-05
cg03396679,0.0001040015539925759,9.381402716372527e-05,0.9020436075989919,8.524124952124616e-05
cg14769962,0.0001039807820527306,0.00013244098088296708,1.273705110674132,0.00017357277621824686
cg03137783,0.00010391499412756028,7.254204142937858e-05,0.6980895512670188,7.558232788142657e-05
cg18671729,0.00010390681148856175,0.0001640006429623847,1.5783420045204422,0.0002885004734838044
cg23026864,0.00010384197840671208,0.00020768395681342416,1.9999980739984884,0.0
cg16561392,0.0001038183494175178,5.397497770849959e-05,0.5198977446815164,0.0
cg23024050,0.00010380592285062278,9.79155233063778e-05,0.9432547420420738,6.472548370470715e-05
cg13473179,0.00010378565491285266,0.00010309217836079505,0.9933172278542466,1.7769385059521136e-05
cg18350702,0.0001037201718018674,0.00018762025616733048,1.8089063295720418,0.0003838225889181539
cg24591824,0.00010359388460013875,0.00014856688577801988,1.4341265697180345,0.0
cg20754700,0.00010359257417283274,0.0002071851483456655,1.9999980693615493,0.0
cg27588646,0.00010352582886847899,0.00010833431867567639,1.0464462368003098,0.00020001442702391597
cg24398087,0.00010351579240342505,0.00013210450828593954,1.2761761041589454,8.501746369345999e-06
cg23598325,0.00010338499116203386,0.00020676998232406772,1.9999980654850933,0.0
cg00165631,0.00010337971258288811,0.00014604059801339965,1.4126606961712849,4.23729277847879e-05
cg24637252,0.00010334378431052632,0.00017683996682604696,1.7111797955521064,4.6352868705003114e-05
cg25722198,0.0001031817030771857,0.0002063634061543714,1.9999980616737252,0.0
cg10281704,0.00010313050903851216,0.0001628464132043522,1.5790308495467174,1.3139180574288541e-05
cg19478105,0.00010310177948184074,0.00012996663957662356,1.2605651829995446,0.00026559082754758423
cg22506059,0.00010306900627491643,9.760398147572938e-05,0.9469761114973685,0.00035039163091439535
cg08104594,0.00010302277823779702,0.0001181276413577677,1.1466156195433206,0.0
cg18494399,0.00010298855395942116,0.00019480687833682147,1.8915372795684644,0.0
cg05064347,0.00010279872603050771,9.19940586209724e-05,0.8948940583589081,9.403909731087746e-06
cg16631495,0.00010270889764805867,0.0001316805112583382,1.2820737644578417,3.071940170860239e-05
cg10914591,0.00010269947564573614,0.00020539895129147227,1.9999980525722845,1.823083823315031e-05
cg01937793,0.00010267824333615352,0.0001209567703918723,1.178016380687775,8.946433232617568e-05
cg19930243,0.0001025914391486654,0.0001345030891407616,1.3110544032861537,0.0
cg22434218,0.00010244495089010565,8.515568185977399e-05,0.8312327547293795,0.00036039210455308
cg12203852,0.00010236849215999751,9.970247668093432e-05,0.973955727798853,4.983420127585057e-05
cg15851760,0.00010235141424479364,0.00018422643514978465,1.7999385403245833,8.736240168310431e-05
cg13766491,0.00010225293540234706,0.00012283040325358036,1.2012396773383316,0.00020432444700866444
cg17140992,0.00010218485821385718,0.0001529013237374496,1.4963192862246024,0.00028290055094554704
cg09644451,0.00010195842542780952,0.00013987227818193458,1.3718546594808243,4.329539242480402e-05
cg10732206,0.00010181986667353853,0.00020363973334707705,1.9999980357487188,5.555401853483213e-05
cg25752703,0.00010169111132582456,0.00013950965706692906,1.371894928264076,7.690572861168852e-06
cg07605469,0.00010166680817967253,0.00012463138758404954,1.2258795887034615,1.898372851210212e-05
cg10449522,0.00010160983939674101,0.00020321967879348201,1.9999980316886206,1.2838331340092453e-05
cg26776924,0.0001016046002900945,9.65708907897437e-05,0.9504569228984622,0.00013959475161735656
cg16712736,0.00010158599321464109,0.0001021437469852974,1.005489469601691,7.129221402952129e-05
cg03042633,0.00010158263968208783,0.00012776286071380157,1.2577221397419163,1.5812642497226348e-05
cg03857737,0.00010154935496106344,0.00011658506351340602,1.1480619325638686,2.182228572736789e-05
cg17176573,0.00010152676957128879,8.035077238180228e-05,0.7914237159196822,9.124912404481455e-05
cg03457197,0.00010151587261350251,0.00012471360559225325,1.2285121482022352,7.598662141923539e-05
cg03991534,0.000101510325543433,0.0001377560606173081,1.3570631773025794,0.0005549605304732846
cg24151528,0.0001015102964231545,0.00019347708828297688,1.9059829840132987,3.253373264817756e-05
cg12683602,0.0001015087106677099,0.00014545913215831675,1.4329705096681575,3.5010253376598625e-05
cg22814879,0.00010149316110623973,0.0001326656086578462,1.3071371164138308,1.8942692555924266e-05
cg17333042,0.00010145859735454428,0.00011856320425779415,1.168585910811359,9.962581851253303e-05
cg16416653,0.00010142209655243824,0.0001482661366470187,1.4618706918890363,0.0001103218917785313
cg14796230,0.00010140363244423077,9.951426674224828e-05,0.9813669018246283,5.781804814136895e-05
cg27471530,0.00010139412076882432,6.885963567919677e-05,0.6791278157380845,0.00014075855662859272
cg12912690,0.00010127206511474586,9.610951113473962e-05,0.9490219847264377,1.1494588765345382e-05
cg19214003,0.00010122573256941593,0.0001239915772777413,1.2249005429786284,0.0
cg16490692,0.00010115678017524662,0.00020231356035049295,1.9999980228729877,9.270905044429043e-06
cg15264806,0.00010114565642842649,0.00013524451365776378,1.3371249416031261,8.337903014629166e-05
cg03360757,0.00010099911148782987,0.00011064937478408924,1.0955469171897663,0.0
cg23797995,0.00010096150818169093,0.00013627941877619116,1.3498142633677364,6.409903122041581e-06
cg06655414,0.00010094500268724271,0.00014238102682767514,1.4104797859170344,2.2683749182262447e-05
cg13545763,0.00010083109261504658,0.00012883885642616159,1.2777678522363878,0.00010309246693610185
cg24659171,0.00010072670272754968,0.00018042774639123393,1.7912585479285281,5.5502778021185066e-05
cg07971982,0.00010069194028330334,0.0002013838805666067,1.9999980137456803,0.00010772700070053489
cg22903735,0.00010049340510234541,0.00013260836786339886,1.3195715258249452,3.77651252820596e-05
cg22894486,0.00010036688330796028,0.00012909839986042563,1.2862636258012012,0.0002914072619133975
cg14147589,0.00010027229924980316,0.00015498736165233683,1.5456632414491775,9.540630382457494e-05
cg14367715,9.991047915831665e-05,8.58223152567441e-05,0.8589912697908746,2.210682589605323e-05
cg11548303,9.982717041407828e-05,8.383863023655952e-05,0.8398369492504532,0.00010056443603033964
cg10377183,9.980402451983108e-05,0.00019960804903966216,1.999997996074802,0.0
cg21834679,9.968363585173238e-05,0.00019936727170346476,1.999997993654649,0.0005145714906741983
cg16116972,9.966850913181759e-05,0.00016035047016208743,1.6088362379976078,1.4263448045326902e-05
cg24953506,9.96241074270313e-05,0.00012313517113105103,1.2359964943383877,0.0
cg05976955,9.959083806970821e-05,9.188588026396574e-05,0.9226329427648393,9.125986701118422e-05
cg26205722,9.953363966211482e-05,0.00017606043664205605,1.768851820897365,0.0
cg22482746,9.949261634496316e-05,0.00011412092011898102,1.147027886175091,4.9803053766350907e-05
cg10690887,9.948505846580362e-05,0.00012081014570096829,1.2143534529574558,0.00012489672337530575
cg00790928,9.94200099748574e-05,0.0001281624262974025,1.2890996231025478,0.00013759143511153586
cg02874908,9.937783324426887e-05,0.0001348431663578152,1.356872315168535,0.0
cg23727043,9.933127855989179e-05,0.00013288483295679108,1.337793101065926,0.00013147645698019517
cg20294319,9.930216576889833e-05,9.259532871270319e-05,0.9324593753801763,0.00012332047812891716
cg09304460,9.929240943993035e-05,0.00011927175464548651,1.2012160365192819,0.0003573870309560495
cg24571769,9.924243026894472e-05,0.00010163887352466243,1.0241463337263135,6.93863184495482e-05
cg02361346,9.921487453301576e-05,0.00015812308198420795,1.5937421012146644,4.325401424190268e-05
cg13774005,9.920627118308487e-05,9.498981519175014e-05,0.9574971250228165,0.0
cg18210365,9.90298730561524e-05,8.380708620780333e-05,0.8462800061581626,0.00024879659678699034
cg01874159,9.90233901824449e-05,0.00010557730105363833,1.0661844059335661,0.0
cg14295595,9.898419015955057e-05,7.972419052217388e-05,0.8054226624615709,0.0
cg08763705,9.89829315711835e-05,0.00012234501843813955,1.236020118763036,3.4741896363707656e-05
cg26783353,9.885710194113338e-05,0.00010798435409771975,1.0923266284839959,3.614263965427262e-05
cg17025688,9.881263544381706e-05,0.00011924479977495812,1.2067756169219537,7.854231532814032e-05
cg20322977,9.87773794874074e-05,0.00011716413996385487,1.1861422317299712,0.0
cg17672209,9.861727910765682e-05,0.0001258017962283582,1.2756554409241112,7.324666063892544e-05
cg22062807,9.85869206821022e-05,0.00011637312080283298,1.1804101594476901,0.0
cg26293000,9.857787083524215e-05,0.00011956773317188283,1.2129254858747482,0.0
cg15718528,9.854835094390492e-05,0.00010409226326221809,1.0562546875695569,2.786063730489453e-05
cg11738976,9.854143041291667e-05,0.00010617847779302559,1.0774997845893806,0.00017637651447811032
cg06696028,9.853851532110473e-05,0.00016849870240224636,1.7099763565092212,2.0568592895838396e-05
cg16940534,9.852295814020889e-05,9.629808685297869e-05,0.9774167455900139,2.467466184283735e-05
cg21785920,9.847124885368846e-05,0.0001141931386876052,1.1596585201374325,7.072734674391654e-05
cg25020933,9.842106550215399e-05,8.71524139329784e-05,0.8855047945055176,0.00034047765759189007
cg07087859,9.841356097006849e-05,0.000196827121940137,1.999997967761813,0.0
cg08538258,9.838827163223859e-05,0.00012353384004130314,1.2555735804130865,0.00013660473212672323
cg02359687,9.829854110804672e-05,9.071772429395633e-05,0.9228787221406481,0.0002365568355444637
cg02104735,9.829341014183703e-05,9.242154695615883e-05,0.940260926919743,8.644884405677273e-05
cg12461125,9.825176648035228e-05,0.00017764697133769908,1.8080773190524952,0.00013368195271682475
cg15491461,9.817963773817275e-05,9.06968401367754e-05,0.9237836872068975,4.671386055467194e-05
cg16851425,9.806371128276877e-05,0.00019612742256553753,1.999997960511657,0.00019929598717520792
cg11075854,9.806202165067845e-05,0.0001227311716597526,1.2515655341106264,7.486319657312298e-05
cg25034478,9.803020610052386e-05,7.37570043609169e-05,0.7523898199938678,0.0001225769404174093
cg19179099,9.793898716979028e-05,0.00011995044132535419,1.2247453472524645,0.0
cg14077913,9.790358439718826e-05,0.00019580716879437652,1.999997957175961,1.7482376838529683e-05
cg22698996,9.790019167153369e-05,9.686641282327995e-05,0.9894394712150346,8.425965925198362e-05
cg09258509,9.789510969054648e-05,0.00011009595705867311,1.124630688331881,0.000102758930432009
cg09840141,9.781786869320772e-05,6.436138603085893e-05,0.6579709933736139,3.477050446322924e-05
cg10883583,9.769172189753417e-05,0.00014161914412109172,1.4496519910298278,0.0
